EXTERNAL_COURSE_KEY|EXTERNAL_PERSON_KEY|ROLE|AVAILABLE_IND|ROW_STATUS
CVCC.20890.202320|A02432993|Student|Y|enabled
CVCC.20890.202320|A02439672|Student|Y|enabled
CVCC.20890.202320|A02439699|Student|Y|enabled
CVCC.20890.202320|A02444561|Student|Y|enabled
CVCC.20890.202320|A01788073|P|Y|enabled
CVCC.20890.202320|A01746231|Student|N|disabled
CVCC.20890.202320|A01771572|Student|N|disabled
CVCC.20890.202320|A02321741|Student|N|disabled
CVCC.20890.202320|A01768627|Student|N|disabled
CVCC.20890.202320|A02025095|Student|N|disabled
CVCC.20890.202320|A02438020|Student|N|disabled
CVCC.20890.202320|A02206428|Student|N|disabled
CVCC.20891.202320|A01388325|Student|Y|enabled
CVCC.20891.202320|A02440187|Student|N|disabled
CVCC.20891.202320|A01756585|Student|Y|enabled
CVCC.20891.202320|A01763601|Student|Y|enabled
CVCC.20891.202320|A01746196|Student|Y|enabled
CVCC.20891.202320|A01746810|Student|Y|enabled
CVCC.20891.202320|A01786306|Student|Y|enabled
CVCC.20891.202320|A02224039|Student|Y|enabled
CVCC.20891.202320|A02265571|Student|Y|enabled
CVCC.20891.202320|A02268918|Student|Y|enabled
CVCC.20891.202320|A02271230|Student|Y|enabled
CVCC.20891.202320|A02271842|Student|Y|enabled
CVCC.20891.202320|A02282543|Student|Y|enabled
CVCC.20891.202320|A02288040|Student|Y|enabled
CVCC.20891.202320|A02355839|Student|Y|enabled
CVCC.20891.202320|A02357949|Student|Y|enabled
CVCC.20891.202320|A02228426|Student|N|disabled
CVCC.20891.202320|A02377530|Student|N|disabled
CVCC.20891.202320|A01788073|P|Y|enabled
CVCC.20891.202320|A02444032|Student|N|disabled
CVCC.20891.202320|A02324715|Student|N|disabled
CVCC.20891.202320|A02344046|Student|N|disabled
CVCC.20891.202320|A02315680|Student|N|disabled
CVCC.20891.202320|A02391460|Student|N|disabled
CVCC.20891.202320|A02393377|Student|N|disabled
CVCC.20891.202320|A02401021|Student|N|disabled
CVCC.20891.202320|A01679264|Student|Y|enabled
CVCC.20892.202320|A01733930|Student|Y|enabled
CVCC.20892.202320|A02407292|Student|N|disabled
CVCC.20892.202320|A01779723|Student|Y|enabled
CVCC.20892.202320|A01760900|Student|Y|enabled
CVCC.20892.202320|A01791291|Student|Y|enabled
CVCC.20892.202320|A02058545|Student|Y|enabled
CVCC.20892.202320|A02241875|Student|Y|enabled
CVCC.20892.202320|A02268561|Student|Y|enabled
CVCC.20892.202320|A02285935|Student|Y|enabled
CVCC.20892.202320|A02288802|Student|Y|enabled
CVCC.20892.202320|A02295542|Student|Y|enabled
CVCC.20892.202320|A02297286|Student|Y|enabled
CVCC.20892.202320|A02332581|Student|N|disabled
CVCC.20892.202320|A02334498|Student|Y|enabled
CVCC.20892.202320|A02340741|Student|Y|enabled
CVCC.20892.202320|A02344711|Student|Y|enabled
CVCC.20892.202320|A02345011|Student|Y|enabled
CVCC.20892.202320|A02391460|Student|Y|enabled
CVCC.20892.202320|A02397069|Student|Y|enabled
CVCC.20892.202320|A02399861|Student|Y|enabled
CVCC.20892.202320|A02407334|Student|Y|enabled
CVCC.20892.202320|A02414047|Student|Y|enabled
CVCC.20892.202320|A02418243|Student|Y|enabled
CVCC.20892.202320|A02423925|Student|Y|enabled
CVCC.20892.202320|A02439902|Student|Y|enabled
CVCC.20892.202320|A02405952|Student|N|disabled
CVCC.20892.202320|A02315680|Student|N|disabled
CVCC.20892.202320|A01788073|P|Y|enabled
CVCC.20892.202320|A01734836|Student|N|disabled
CVCC.20892.202320|A02404462|Student|N|disabled
CVCC.20892.202320|A01741360|Student|N|disabled
CVCC.20892.202320|A01751416|Student|N|disabled
CVCC.20892.202320|A01758775|Student|N|disabled
CVCC.20892.202320|A02269435|Student|N|disabled
CVCC.20892.202320|A02273438|Student|N|disabled
CVCC.20892.202320|A02319363|Student|N|disabled
CVCC.20892.202320|A02345623|Student|N|disabled
CVCC.20892.202320|A01756227|Student|Y|enabled
CVCC.20894.202320|A01756807|Student|Y|enabled
CVCC.20894.202320|A02257208|Student|N|disabled
CVCC.20894.202320|A01771786|Student|Y|enabled
CVCC.20894.202320|A02247918|Student|Y|enabled
CVCC.20894.202320|A02250016|Student|Y|enabled
CVCC.20894.202320|A02297120|Student|Y|enabled
CVCC.20894.202320|A02305123|Student|Y|enabled
CVCC.20894.202320|A02376141|Student|Y|enabled
CVCC.20894.202320|A02419053|Student|Y|enabled
CVCC.20894.202320|A02423254|Student|Y|enabled
CVCC.20894.202320|A01638396|Student|N|disabled
CVCC.20894.202320|A01788073|P|Y|enabled
CVCC.20894.202320|A01768627|Student|N|disabled
CVCC.20894.202320|A02265571|Student|N|disabled
CVCC.20894.202320|A02256563|Student|N|disabled
CVCC.20894.202320|A01749520|Student|Y|enabled
CVCC.20895.202320|A01756585|Student|Y|enabled
CVCC.20895.202320|A01751149|Student|N|disabled
CVCC.20895.202320|A01740873|Student|Y|enabled
CVCC.20895.202320|A01743318|Student|Y|enabled
CVCC.20895.202320|A01747954|Student|Y|enabled
CVCC.20895.202320|A01771569|Student|Y|enabled
CVCC.20895.202320|A02241886|Student|Y|enabled
CVCC.20895.202320|A02257208|Student|Y|enabled
CVCC.20895.202320|A02265193|Student|Y|enabled
CVCC.20895.202320|A02273436|Student|Y|enabled
CVCC.20895.202320|A02280376|Student|Y|enabled
CVCC.20895.202320|A02345065|Student|Y|enabled
CVCC.20895.202320|A02345610|Student|Y|enabled
CVCC.20895.202320|A02348475|Student|Y|enabled
CVCC.20895.202320|A02362160|Student|Y|enabled
CVCC.20895.202320|A02382649|Student|Y|enabled
CVCC.20895.202320|A02400347|Student|Y|enabled
CVCC.20895.202320|A02404931|Student|Y|enabled
CVCC.20895.202320|A02406749|Student|Y|enabled
CVCC.20895.202320|A02437371|Student|Y|enabled
CVCC.20895.202320|A01735590|P|Y|enabled
CVCC.20895.202320|A02365778|Student|N|disabled
CVCC.20895.202320|A02339841|Student|N|disabled
CVCC.20895.202320|A02414297|Student|N|disabled
CVCC.20895.202320|A01758250|Student|Y|enabled
CVCC.20896.202320|A01762062|Student|Y|enabled
CVCC.20896.202320|A01769850|Student|N|disabled
CVCC.20896.202320|A01788541|Student|Y|enabled
CVCC.20896.202320|A01788794|Student|Y|enabled
CVCC.20896.202320|A02196075|Student|Y|enabled
CVCC.20896.202320|A02224394|Student|Y|enabled
CVCC.20896.202320|A02296785|Student|Y|enabled
CVCC.20896.202320|A00377812|Student|Y|enabled
CVCC.20896.202320|A01326204|Student|Y|enabled
CVCC.20896.202320|A01758344|Student|Y|enabled
CVCC.20896.202320|A01734125|Student|N|disabled
CVCC.20896.202320|A01752961|Student|N|disabled
CVCC.20896.202320|A02314089|Student|Y|enabled
CVCC.20896.202320|A02344999|Student|Y|enabled
CVCC.20896.202320|A02345082|Student|Y|enabled
CVCC.20896.202320|A02350999|Student|Y|enabled
CVCC.20896.202320|A02363887|Student|Y|enabled
CVCC.20896.202320|A02363910|Student|Y|enabled
CVCC.20896.202320|A02398739|Student|Y|enabled
CVCC.20896.202320|A02399624|Student|Y|enabled
CVCC.20896.202320|A02402682|Student|Y|enabled
CVCC.20896.202320|A01735590|P|Y|enabled
CVCC.20896.202320|A02317905|Student|N|disabled
CVCC.20896.202320|A02342661|Student|N|disabled
CVCC.20896.202320|A02044489|Student|N|disabled
CVCC.20896.202320|A02339841|Student|N|disabled
CVCC.20896.202320|A02389841|Student|N|disabled
CVCC.20896.202320|A02255502|Student|N|disabled
CVCC.20896.202320|A02286075|Student|N|disabled
CVCC.20896.202320|A01757749|Student|N|disabled
CVCC.20896.202320|A02409549|Student|N|disabled
CVCC.20897.202320|A01741765|Student|N|disabled
CVCC.20897.202320|A02397478|Student|N|disabled
CVCC.20897.202320|A01326204|Student|Y|enabled
CVCC.20897.202320|A01735089|Student|Y|enabled
CVCC.20897.202320|A01739195|Student|Y|enabled
CVCC.20897.202320|A01740805|Student|N|disabled
CVCC.20897.202320|A01786979|Student|Y|enabled
CVCC.20897.202320|A02241789|Student|Y|enabled
CVCC.20897.202320|A02268918|Student|Y|enabled
CVCC.20897.202320|A02278100|Student|Y|enabled
CVCC.20897.202320|A02303071|Student|Y|enabled
CVCC.20897.202320|A02327817|Student|Y|enabled
CVCC.20897.202320|A02344984|Student|Y|enabled
CVCC.20897.202320|A02345616|Student|Y|enabled
CVCC.20897.202320|A02348499|Student|Y|enabled
CVCC.20897.202320|A02365452|Student|Y|enabled
CVCC.20897.202320|A02376962|Student|Y|enabled
CVCC.20897.202320|A02389841|Student|Y|enabled
CVCC.20897.202320|A02442574|Student|Y|enabled
CVCC.20897.202320|A02442762|Student|Y|enabled
CVCC.20897.202320|A02444097|Student|Y|enabled
CVCC.20897.202320|A01735590|P|Y|enabled
CVCC.20897.202320|A02327863|Student|N|disabled
CVCC.20897.202320|A02389984|Student|N|disabled
CVCC.20897.202320|A02416532|Student|N|disabled
CVCC.20897.202320|A02355840|Student|N|disabled
CVCC.20897.202320|A02358086|Student|N|disabled
CVCC.20897.202320|A01768627|Student|N|disabled
CVCC.20897.202320|A02247926|Student|N|disabled
CVCC.20897.202320|A02251140|Student|N|disabled
CVCC.20897.202320|A02265322|Student|N|disabled
CVCC.20898.202320|A02443562|Student|N|disabled
CVCC.20898.202320|A01358123|Student|N|disabled
CVCC.20898.202320|A01740179|Student|Y|enabled
CVCC.20898.202320|A02058147|Student|Y|enabled
CVCC.20898.202320|A02247926|Student|Y|enabled
CVCC.20898.202320|A02251140|Student|Y|enabled
CVCC.20898.202320|A02265322|Student|Y|enabled
CVCC.20898.202320|A02269435|Student|Y|enabled
CVCC.20898.202320|A02327863|Student|Y|enabled
CVCC.20898.202320|A02330236|Student|Y|enabled
CVCC.20898.202320|A02345684|Student|Y|enabled
CVCC.20898.202320|A02347714|Student|Y|enabled
CVCC.20898.202320|A02355840|Student|Y|enabled
CVCC.20898.202320|A02358086|Student|Y|enabled
CVCC.20898.202320|A02367855|Student|Y|enabled
CVCC.20898.202320|A02376141|Student|Y|enabled
CVCC.20898.202320|A02397478|Student|Y|enabled
CVCC.20898.202320|A02422718|Student|Y|enabled
CVCC.20898.202320|A02422721|Student|Y|enabled
CVCC.20898.202320|A02444302|Student|Y|enabled
CVCC.20898.202320|A01735590|P|Y|enabled
CVCC.20898.202320|A01785536|Student|N|disabled
CVCC.20899.202320|A02344996|Student|Y|enabled
CVCC.20899.202320|A02416532|Student|N|disabled
CVCC.20899.202320|A02380505|Student|Y|enabled
CVCC.20899.202320|A02408082|Student|Y|enabled
CVCC.20899.202320|A02410053|Student|Y|enabled
CVCC.20899.202320|A02430802|Student|Y|enabled
CVCC.20899.202320|A02441380|Student|Y|enabled
CVCC.20899.202320|A01740179|Student|N|disabled
CVCC.20899.202320|A01743318|Student|Y|enabled
CVCC.20899.202320|A01748146|Student|Y|enabled
CVCC.20899.202320|A01787851|Student|Y|enabled
CVCC.20899.202320|A02256285|Student|Y|enabled
CVCC.20899.202320|A02256798|Student|Y|enabled
CVCC.20899.202320|A02277196|Student|Y|enabled
CVCC.20899.202320|A01735590|P|Y|enabled
CVCC.20899.202320|A02257208|Student|N|disabled
CVCC.20899.202320|A02382649|Student|N|disabled
CVCC.20899.202320|A02373705|Student|Y|enabled
CVCC.20900.202320|A01378685|Student|Y|enabled
CVCC.20900.202320|A01774841|Student|Y|enabled
CVCC.20900.202320|A02448030|Student|N|disabled
CVCC.20900.202320|A02224058|Student|N|disabled
CVCC.20900.202320|A01733657|Student|N|disabled
CVCC.20900.202320|A02443719|Student|N|disabled
CVCC.20900.202320|A01746377|Student|Y|enabled
CVCC.20900.202320|A01789213|Student|Y|enabled
CVCC.20900.202320|A01788316|Student|Y|enabled
CVCC.20900.202320|A02044489|Student|Y|enabled
CVCC.20900.202320|A02089551|Student|Y|enabled
CVCC.20900.202320|A02089516|Student|Y|enabled
CVCC.20900.202320|A02241789|Student|Y|enabled
CVCC.20900.202320|A02242825|Student|Y|enabled
CVCC.20900.202320|A02279108|Student|Y|enabled
CVCC.20900.202320|A02281309|Student|Y|enabled
CVCC.20900.202320|A02295861|Student|Y|enabled
CVCC.20900.202320|A02303071|Student|Y|enabled
CVCC.20900.202320|A02324715|Student|Y|enabled
CVCC.20900.202320|A02365778|Student|Y|enabled
CVCC.20900.202320|A02372297|Student|Y|enabled
CVCC.20900.202320|A02400276|Student|Y|enabled
CVCC.20900.202320|A02400500|Student|Y|enabled
CVCC.20900.202320|A02416532|Student|Y|enabled
CVCC.20900.202320|A02441427|Student|Y|enabled
CVCC.20900.202320|A02399628|Student|N|disabled
CVCC.20900.202320|A01779926|Student|N|disabled
CVCC.20900.202320|A01735590|P|Y|enabled
CVCC.20900.202320|A02350999|Student|N|disabled
CVCC.20900.202320|A02175930|Student|N|disabled
CVCC.20900.202320|A02316738|Student|N|disabled
CVCC.20900.202320|A02250022|Student|N|disabled
CVCC.20900.202320|A02365093|Student|N|disabled
CVCC.20900.202320|A02365445|Student|N|disabled
CVCC.20901.202320|A02434577|Student|N|disabled
CVCC.20901.202320|A02264210|Student|N|disabled
CVCC.20901.202320|A02391460|Student|N|disabled
CVCC.20901.202320|A02370171|Student|N|disabled
CVCC.20901.202320|A01756807|Student|N|disabled
CVCC.20902.202320|A02345011|Student|Y|enabled
CVCC.20902.202320|A02347479|Student|Y|enabled
CVCC.20902.202320|A02366266|Student|Y|enabled
CVCC.20902.202320|A02367283|Student|Y|enabled
CVCC.20902.202320|A02375006|Student|Y|enabled
CVCC.20902.202320|A02399861|Student|Y|enabled
CVCC.20902.202320|A02407334|Student|Y|enabled
CVCC.20902.202320|A02412232|Student|Y|enabled
CVCC.20902.202320|A01738983|Student|Y|enabled
CVCC.20902.202320|A01784587|Student|Y|enabled
CVCC.20902.202320|A02006795|Student|Y|enabled
CVCC.20902.202320|A02224055|Student|Y|enabled
CVCC.20902.202320|A02241892|Student|Y|enabled
CVCC.20902.202320|A02250055|Student|Y|enabled
CVCC.20902.202320|A02268270|Student|Y|enabled
CVCC.20902.202320|A02279108|Student|Y|enabled
CVCC.20902.202320|A02279755|Student|Y|enabled
CVCC.20902.202320|A02280541|Student|Y|enabled
CVCC.20902.202320|A02293198|Student|Y|enabled
CVCC.20902.202320|A02297121|Student|Y|enabled
CVCC.20902.202320|A02303071|Student|Y|enabled
CVCC.20902.202320|A02324716|Student|Y|enabled
CVCC.20902.202320|A02340741|Student|Y|enabled
CVCC.20902.202320|A02320648|Student|N|disabled
CVCC.20902.202320|A02324545|Student|N|disabled
CVCC.20902.202320|A02255502|Student|N|disabled
CVCC.20902.202320|A02320170|Student|N|disabled
CVCC.20902.202320|A01768337|Student|N|disabled
CVCC.20902.202320|A02306686|Student|N|disabled
CVCC.20902.202320|A01788076|P|Y|enabled
CVCC.20902.202320|A02345635|Student|N|disabled
CVCC.20902.202320|A02089516|Student|N|disabled
CVCC.20902.202320|A02409549|Student|N|disabled
CVCC.20902.202320|A02250702|Student|N|disabled
CVCC.20902.202320|A01742463|Student|N|disabled
CVCC.20902.202320|A02437976|Student|N|disabled
CVCC.20902.202320|A01788036|Student|N|disabled
CVCC.20902.202320|A02268912|Student|N|disabled
CVCC.20903.202320|A01740287|Student|Y|enabled
CVCC.20903.202320|A02396807|Student|N|disabled
CVCC.20903.202320|A01771142|Student|Y|enabled
CVCC.20903.202320|A02206428|Student|N|disabled
CVCC.20903.202320|A02256563|Student|Y|enabled
CVCC.20903.202320|A02279105|Student|Y|enabled
CVCC.20903.202320|A02320173|Student|Y|enabled
CVCC.20903.202320|A02330236|Student|Y|enabled
CVCC.20903.202320|A02336710|Student|Y|enabled
CVCC.20903.202320|A02344969|Student|Y|enabled
CVCC.20903.202320|A02357455|Student|Y|enabled
CVCC.20903.202320|A02375996|Student|Y|enabled
CVCC.20903.202320|A02387497|Student|Y|enabled
CVCC.20903.202320|A02391460|Student|Y|enabled
CVCC.20903.202320|A02398739|Student|Y|enabled
CVCC.20903.202320|A02400614|Student|Y|enabled
CVCC.20903.202320|A02400656|Student|Y|enabled
CVCC.20903.202320|A02404329|Student|Y|enabled
CVCC.20903.202320|A02414297|Student|Y|enabled
CVCC.20903.202320|A02275976|Student|N|disabled
CVCC.20903.202320|A02345608|Student|N|disabled
CVCC.20903.202320|A01788076|P|Y|enabled
CVCC.20903.202320|A02337074|Student|N|disabled
CVCC.20903.202320|A02362192|Student|N|disabled
CVCC.20903.202320|A02406749|Student|N|disabled
CVCC.20903.202320|A02344046|Student|N|disabled
CVCC.20903.202320|A02408081|Student|N|disabled
CVCC.20903.202320|A01748186|Student|Y|enabled
CVCC.20904.202320|A01756807|Student|Y|enabled
CVCC.20904.202320|A01784602|Student|N|disabled
CVCC.20904.202320|A02345673|Student|N|disabled
CVCC.20904.202320|A02345684|Student|N|disabled
CVCC.20904.202320|A02026942|Student|Y|enabled
CVCC.20904.202320|A02284782|Student|Y|enabled
CVCC.20904.202320|A02374997|Student|Y|enabled
CVCC.20904.202320|A02393977|Student|Y|enabled
CVCC.20904.202320|A02400614|Student|Y|enabled
CVCC.20904.202320|A02271537|Student|N|disabled
CVCC.20904.202320|A02282543|Student|N|disabled
CVCC.20904.202320|A01788076|P|Y|enabled
CVCC.20904.202320|A02345006|Student|N|disabled
CVCC.20904.202320|A02294134|Student|N|disabled
CVCC.20904.202320|A02340350|Student|N|disabled
CVCC.20904.202320|A02283628|Student|N|disabled
CVCC.20904.202320|A02345671|Student|N|disabled
CVCC.20904.202320|A02279755|Student|N|disabled
CVCC.20905.202320|A02294134|Student|N|disabled
CVCC.20905.202320|A01744770|Student|N|disabled
CVCC.20905.202320|A01785325|Student|Y|enabled
CVCC.20905.202320|A01788076|P|Y|enabled
CVCC.20905.202320|A02041635|Student|Y|enabled
CVCC.20905.202320|A02295861|Student|Y|enabled
CVCC.20905.202320|A01771029|Student|Y|enabled
CVCC.20906.202320|A01770123|Student|N|disabled
CVCC.20906.202320|A01770332|Student|N|disabled
CVCC.20906.202320|A01745500|Student|Y|enabled
CVCC.20906.202320|A01785325|Student|Y|enabled
CVCC.20906.202320|A01788917|Student|Y|enabled
CVCC.20906.202320|A02026942|Student|Y|enabled
CVCC.20906.202320|A02342661|Student|Y|enabled
CVCC.20906.202320|A02367124|Student|Y|enabled
CVCC.20906.202320|A02374997|Student|Y|enabled
CVCC.20906.202320|A02398352|Student|Y|enabled
CVCC.20906.202320|A01788076|P|Y|enabled
CVCC.20906.202320|A02344973|Student|N|disabled
CVCC.20906.202320|A01771516|Student|N|disabled
CVCC.20906.202320|A02344046|Student|N|disabled
CVCC.20906.202320|A02430802|Student|N|disabled
CVCC.20906.202320|A02295539|Student|N|disabled
CVCC.20907.202320|A02357456|Student|N|disabled
CVCC.20907.202320|A01770123|Student|Y|enabled
CVCC.20907.202320|A01770332|Student|Y|enabled
CVCC.20907.202320|A01788076|P|Y|enabled
CVCC.20907.202320|A02362028|Student|Y|enabled
CVCC.20907.202320|A02430802|Student|Y|enabled
CVCC.20907.202320|A02436352|Student|Y|enabled
CVCC.20907.202320|A02344046|Student|Y|enabled
CVCC.20908.202320|A02333846|Student|Y|enabled
CVCC.20908.202320|A01734125|Student|N|disabled
CVCC.20908.202320|A02339821|Student|Y|enabled
CVCC.20908.202320|A02345082|Student|Y|enabled
CVCC.20908.202320|A02355289|Student|Y|enabled
CVCC.20908.202320|A02376141|Student|Y|enabled
CVCC.20908.202320|A02378109|Student|Y|enabled
CVCC.20908.202320|A02396012|Student|Y|enabled
CVCC.20908.202320|A02402510|Student|Y|enabled
CVCC.20908.202320|A02282599|Student|N|disabled
CVCC.20908.202320|A02382649|Student|N|disabled
CVCC.20908.202320|A02387226|Student|N|disabled
CVCC.20908.202320|A02396691|Student|N|disabled
CVCC.20908.202320|A01378685|Student|N|disabled
CVCC.20908.202320|A01637703|Student|Y|enabled
CVCC.20908.202320|A01756351|Student|Y|enabled
CVCC.20908.202320|A01742463|Student|Y|enabled
CVCC.20908.202320|A01783636|Student|Y|enabled
CVCC.20908.202320|A01770332|Student|Y|enabled
CVCC.20908.202320|A01768337|Student|Y|enabled
CVCC.20908.202320|A01769365|Student|Y|enabled
CVCC.20908.202320|A02089516|Student|Y|enabled
CVCC.20908.202320|A02196075|Student|Y|enabled
CVCC.20908.202320|A02288140|Student|Y|enabled
CVCC.20908.202320|A02320170|Student|Y|enabled
CVCC.20908.202320|A02320176|Student|Y|enabled
CVCC.20908.202320|A02327863|Student|Y|enabled
CVCC.20908.202320|A02409565|Student|N|disabled
CVCC.20908.202320|A01788107|P|Y|enabled
CVCC.20908.202320|A02314505|Student|N|disabled
CVCC.20908.202320|A02442762|Student|N|disabled
CVCC.20908.202320|A01564135|Student|N|disabled
CVCC.20908.202320|A02401021|Student|N|disabled
CVCC.20908.202320|A02367688|Student|N|disabled
CVCC.20908.202320|A02416532|Student|N|disabled
CVCC.20908.202320|A02337074|Student|Y|enabled
CVCC.20909.202320|A01774841|Student|Y|enabled
CVCC.20909.202320|A02271537|Student|N|disabled
CVCC.20909.202320|A01786088|Student|Y|enabled
CVCC.20909.202320|A01771395|Student|Y|enabled
CVCC.20909.202320|A02089551|Student|Y|enabled
CVCC.20909.202320|A02230365|Student|Y|enabled
CVCC.20909.202320|A02255609|Student|Y|enabled
CVCC.20909.202320|A02265761|Student|Y|enabled
CVCC.20909.202320|A02273147|Student|Y|enabled
CVCC.20909.202320|A02344973|Student|Y|enabled
CVCC.20909.202320|A02344984|Student|Y|enabled
CVCC.20909.202320|A02345616|Student|Y|enabled
CVCC.20909.202320|A02346773|Student|N|disabled
CVCC.20909.202320|A02367855|Student|Y|enabled
CVCC.20909.202320|A02376962|Student|Y|enabled
CVCC.20909.202320|A02399624|Student|Y|enabled
CVCC.20909.202320|A02400276|Student|Y|enabled
CVCC.20909.202320|A02412579|Student|Y|enabled
CVCC.20909.202320|A02419053|Student|Y|enabled
CVCC.20909.202320|A02384487|Student|N|disabled
CVCC.20909.202320|A02424295|Student|Y|enabled
